relative_time,S1_HR,S2_HR,S3_HR,S4_HR,S5_HR,S6_HR,S7_HR,S8_HR,S9_HR,S10_HR
741.0,107.58,116.43,79.0,113.2,117.98,125.57,104.73,116.27,116.07,104.33
742.0,106.73,116.98,79.0,113.33,117.45,125.53,104.12,115.88,117.28,104.03
743.0,105.88,116.75,79.0,113.0,116.88,125.5,103.5,115.5,116.73,103.33
744.0,105.1,118.18,79.0,112.97,116.35,126.2,102.92,115.18,117.58,103.02
745.0,104.45,119.67,79.0,112.92,115.82,126.92,102.3,114.88,117.22,102.63
746.0,103.82,121.15,79.0,112.85,115.42,127.15,101.67,114.57,118.07,102.23
747.0,103.13,122.62,79.0,112.77,115.07,127.17,100.97,114.25,117.68,101.87
748.0,102.38,122.0,79.0,112.7,114.68,127.35,100.3,114.0,118.48,101.38
749.0,101.9,122.58,79.0,112.65,114.28,127.5,99.57,113.7,117.92,101.03
750.0,101.57,121.92,79.0,112.32,114.23,127.73,98.9,113.42,118.68,100.17
751.0,101.3,122.65,79.0,111.85,113.8,127.95,98.23,113.15,118.12,99.73
752.0,100.85,123.42,79.0,111.75,113.35,128.07,97.55,112.9,118.83,99.23
753.0,100.85,122.75,79.0,112.5,112.87,128.13,96.87,112.65,118.2,98.98
754.0,100.78,123.45,79.0,111.4,112.33,126.95,96.15,112.53,118.83,98.48
755.0,100.23,122.73,79.0,110.75,111.8,126.37,95.38,112.4,118.25,98.52
756.0,100.93,123.47,79.0,110.7,111.25,127.12,94.55,112.32,118.88,97.92
757.0,100.82,122.57,79.0,110.05,110.7,127.03,93.72,112.23,119.23,98.02
758.0,100.72,123.28,79.0,109.43,110.12,127.95,92.9,112.17,119.6,97.8
759.0,102.28,123.85,79.0,109.4,109.22,127.57,92.1,112.13,118.65,97.65
760.0,102.03,123.07,79.0,109.4,109.77,128.57,91.32,112.1,119.32,97.57
761.0,103.58,123.75,79.0,109.27,108.45,128.03,90.5,112.07,119.2,97.45
762.0,104.92,122.98,79.0,109.08,108.78,128.25,89.8,112.02,119.08,97.32
763.0,104.0,123.68,79.0,108.95,107.4,128.75,89.22,111.98,118.97,97.13
764.0,104.63,125.07,79.0,108.82,107.77,128.08,88.73,111.98,118.73,97.07
765.0,103.72,126.45,79.0,106.68,106.63,128.5,88.28,111.98,118.52,97.02
766.0,104.33,127.85,79.0,106.18,105.73,127.8,87.98,111.98,119.82,97.2
767.0,103.38,127.87,79.0,105.28,104.75,126.68,87.7,111.98,119.97,97.32
768.0,103.98,129.33,79.0,104.48,103.8,125.48,87.43,112.0,119.48,97.38
769.0,103.07,130.82,79.0,103.82,102.87,125.72,87.45,112.02,120.27,97.45
770.0,103.65,130.82,79.0,103.32,101.95,125.98,87.45,112.03,120.07,97.43
771.0,102.73,132.32,79.0,102.92,101.0,126.25,87.45,112.03,120.15,97.33
772.0,103.28,131.87,79.0,102.35,100.07,125.73,87.43,111.97,120.27,97.17
773.0,103.27,133.38,79.0,102.15,99.12,125.08,87.45,111.9,120.98,97.0
774.0,103.27,132.93,79.0,101.73,98.9,124.53,87.45,111.83,121.7,96.85
775.0,103.27,132.12,79.0,101.22,97.88,123.97,87.47,111.77,121.53,96.78
776.0,102.98,132.88,79.0,101.42,98.27,123.43,87.48,111.68,121.22,96.7
777.0,104.13,132.08,79.0,100.82,96.55,122.17,87.43,111.47,121.18,96.65
778.0,103.8,132.85,79.0,101.28,95.28,120.92,87.4,111.27,120.35,96.57
779.0,104.57,132.08,79.0,101.4,95.43,119.6,87.4,111.08,121.07,96.45
780.0,104.18,132.85,79.0,101.53,94.67,118.45,87.42,110.95,120.13,96.32
781.0,105.0,132.87,79.0,100.98,94.72,117.27,87.33,110.83,120.83,96.18
782.0,105.13,132.82,79.0,100.5,94.0,116.12,87.37,110.9,121.83,96.03
783.0,105.25,132.4,79.0,100.87,94.17,114.93,87.32,111.05,120.87,95.9
784.0,105.37,133.23,79.0,101.22,94.18,114.68,87.18,111.18,121.5,95.77
785.0,105.27,133.65,79.0,101.72,94.35,114.45,87.3,111.47,120.53,95.6
786.0,105.37,133.12,79.0,102.2,94.53,114.02,87.3,111.73,119.55,95.52
787.0,104.95,133.93,79.0,102.7,93.47,114.77,87.13,112.03,118.67,95.45
788.0,105.87,132.87,79.0,103.15,93.15,114.07,87.02,112.32,117.83,95.42
789.0,105.5,131.72,79.0,103.62,92.25,113.63,86.93,112.62,116.98,95.37
790.0,106.17,131.18,79.0,104.03,92.78,113.83,86.85,112.97,116.07,95.33
791.0,105.8,130.72,79.0,104.4,91.77,113.48,86.73,113.32,115.28,95.3
792.0,106.4,130.33,79.0,104.03,92.3,113.68,86.67,113.68,114.5,95.28
793.0,105.78,129.98,79.0,104.8,92.63,113.82,86.6,114.02,113.73,95.32
794.0,106.4,129.62,79.0,104.75,92.33,113.93,86.52,114.37,113.45,95.33
795.0,105.98,129.2,79.0,104.75,93.25,114.05,86.42,114.7,113.6,95.42
796.0,106.47,128.6,79.0,104.6,92.67,114.2,86.37,115.23,112.75,95.08
797.0,106.33,127.85,79.0,104.45,93.57,114.33,86.33,115.75,113.07,94.72
798.0,108.1,127.15,79.0,104.13,92.87,114.45,86.28,116.25,112.5,94.4
799.0,110.53,127.22,79.0,105.07,93.72,114.4,86.28,116.7,112.18,93.48
800.0,111.55,126.33,79.0,104.17,92.93,113.58,86.28,116.75,113.23,93.07
801.0,112.8,126.48,79.0,104.87,93.42,113.28,86.28,116.77,112.68,93.03
802.0,114.0,125.33,79.0,104.52,93.7,113.42,86.35,116.72,110.77,92.47
803.0,115.2,124.97,79.0,104.28,94.05,113.12,86.43,116.32,110.83,93.25
804.0,116.32,122.93,79.0,103.67,94.35,113.18,86.55,116.72,109.63,92.72
805.0,117.47,120.88,79.0,104.6,94.72,112.42,86.75,116.5,109.78,93.75
806.0,118.6,118.85,79.0,104.02,94.97,112.15,86.9,116.3,108.03,93.28
807.0,119.67,116.82,79.0,105.0,95.22,111.23,87.13,116.12,108.28,94.4
808.0,122.0,116.85,79.0,104.6,95.48,110.42,87.38,115.82,106.7,94.0
809.0,124.32,115.63,79.0,105.57,95.77,110.57,87.68,115.55,107.22,95.17
810.0,126.3,115.65,79.0,106.18,96.05,109.67,87.88,115.25,106.23,95.2
811.0,128.3,114.28,79.0,106.95,96.23,109.72,88.02,116.1,106.58,96.45
812.0,129.0,112.87,79.0,107.72,96.48,109.75,88.13,115.12,105.62,95.97
813.0,129.22,112.88,79.0,108.48,96.83,111.42,88.25,115.97,105.97,96.95
814.0,129.48,111.53,79.0,108.37,97.07,112.47,88.18,115.55,105.02,97.07
815.0,131.62,111.58,79.0,109.48,97.33,111.48,89.02,115.15,105.3,96.12
816.0,132.53,110.22,79.0,109.05,97.57,111.98,89.97,116.12,104.33,97.52
817.0,134.28,110.47,79.0,110.2,97.88,111.53,90.95,115.52,103.7,97.63
818.0,135.93,109.1,79.0,109.98,97.82,112.08,91.85,116.25,103.05,98.05
819.0,136.0,107.88,79.0,111.08,98.73,112.0,92.75,115.12,103.72,98.48
820.0,137.85,108.0,79.0,110.63,98.52,111.48,93.68,115.82,102.78,98.45
821.0,137.85,106.68,79.0,111.73,99.42,111.0,94.62,116.02,102.63,98.87
822.0,138.05,106.8,79.0,113.92,99.27,110.5,95.38,116.23,102.5,100.73
823.0,138.85,105.47,79.0,113.95,100.15,111.0,96.12,116.45,102.4,100.73
824.0,138.18,103.52,79.0,114.97,99.97,110.5,96.73,116.65,102.45,102.58
825.0,139.07,101.48,79.0,115.97,100.67,110.08,97.32,116.85,102.53,103.42
826.0,138.38,99.5,79.0,116.03,100.42,109.58,97.82,117.07,101.08,104.22
827.0,139.22,98.9,79.0,117.17,101.38,109.1,98.27,117.3,100.15,104.65
828.0,138.53,96.9,79.0,117.57,101.67,108.3,98.68,117.55,100.25,105.4
829.0,139.38,94.87,79.0,118.53,101.88,107.38,99.07,117.23,98.72,106.15
830.0,138.73,94.35,79.0,118.63,101.58,106.47,99.48,116.58,98.37,107.03
831.0,139.5,92.3,79.0,119.42,102.47,105.55,99.9,117.27,98.02,107.9
832.0,140.47,92.18,79.0,121.67,102.2,104.6,99.92,117.87,97.8,108.83
833.0,142.3,90.12,79.0,123.45,103.15,103.75,99.9,117.78,96.42,110.97
834.0,142.13,90.0,79.0,125.53,102.08,103.38,99.78,117.7,95.78,113.02
835.0,141.53,90.25,79.0,127.63,103.23,103.0,99.63,117.6,95.53,115.07
836.0,142.33,88.92,79.0,128.98,103.18,102.72,99.5,117.5,95.93,117.0
837.0,141.82,89.4,79.0,129.58,103.7,102.3,99.45,117.57,95.37,118.95
838.0,142.0,88.57,79.0,129.12,103.67,102.22,99.37,117.6,96.2,120.95
839.0,143.13,89.2,79.0,130.58,103.52,101.85,99.28,117.63,94.97,121.4
840.0,145.45,87.88,79.0,132.05,103.25,102.07,99.15,117.6,95.88,123.45
841.0,146.52,87.97,79.0,134.02,104.15,102.67,99.08,116.88,95.07,123.92
842.0,148.08,88.02,79.0,134.22,103.57,104.3,98.93,117.67,93.88,124.42
843.0,149.72,90.15,79.0,135.48,104.45,104.9,98.8,118.38,94.58,124.93
844.0,151.28,89.85,79.0,136.68,103.9,106.57,98.72,119.15,93.77,125.43
845.0,153.13,88.82,79.0,136.67,104.73,107.12,98.32,118.32,94.57,125.95
846.0,154.88,89.87,79.0,136.1,104.18,106.37,98.07,118.98,95.37,128.02
847.0,155.85,88.5,79.0,136.07,105.03,106.97,97.92,118.17,96.08,128.53
848.0,156.58,90.0,79.0,137.38,105.57,106.22,97.78,118.82,96.77,129.03
849.0,158.8,90.45,79.0,138.68,106.52,106.95,97.5,118.0,97.45,129.53
850.0,158.2,89.98,79.0,138.68,106.05,107.3,97.2,118.6,98.23,130.0
851.0,158.78,89.6,79.0,137.23,107.2,107.35,96.93,119.03,98.53,130.45
852.0,158.13,89.15,79.0,137.93,106.3,106.62,96.67,119.15,98.28,130.88
853.0,158.7,88.68,79.0,137.62,107.45,107.38,96.42,119.32,99.02,131.23
854.0,159.6,88.22,79.0,137.53,106.43,107.88,96.17,119.58,98.73,131.6
855.0,161.73,87.92,79.0,136.72,107.05,108.4,95.88,119.87,99.77,131.95
856.0,162.65,87.62,79.05,136.02,106.22,108.68,95.57,120.23,99.92,132.3
857.0,163.2,87.32,79.12,135.78,106.78,108.97,95.42,120.57,101.17,132.65
858.0,162.65,87.22,78.73,135.7,108.25,109.27,95.28,120.88,100.55,132.98
859.0,161.1,87.17,79.17,134.48,107.62,108.83,95.17,121.23,101.0,134.17
860.0,160.98,87.07,79.63,134.72,108.22,109.85,94.97,122.0,100.28,136.35
861.0,160.48,87.18,80.08,133.42,108.53,111.93,94.77,122.83,100.35,138.32
862.0,160.03,87.35,80.53,133.3,108.85,113.63,94.53,123.62,101.67,140.8
863.0,159.58,86.87,81.0,133.17,109.13,115.82,94.3,124.75,102.87,142.35
864.0,159.28,87.42,81.47,133.43,108.73,116.85,94.02,125.02,103.78,144.77
865.0,158.93,87.93,81.93,132.13,109.17,116.88,93.68,125.88,104.53,144.2
866.0,158.62,88.58,82.4,132.37,108.7,118.52,93.37,126.77,105.95,146.35
867.0,158.35,89.25,82.88,131.13,109.18,119.25,93.02,127.65,106.55,147.18
868.0,156.97,89.92,82.4,131.27,109.33,119.8,92.65,128.57,107.85,149.72
869.0,155.4,90.6,83.2,130.0,109.5,119.37,92.3,129.52,108.4,150.62
870.0,154.02,91.27,83.43,129.08,109.67,119.9,91.93,130.48,109.1,152.87
871.0,152.52,91.93,83.37,128.12,109.88,119.5,91.62,130.27,109.78,153.78
872.0,152.52,92.55,84.52,127.18,110.1,119.07,91.35,131.88,110.12,156.32
873.0,152.52,93.13,85.3,126.25,110.2,117.08,91.85,131.67,110.4,157.22
874.0,152.53,93.7,86.08,126.15,110.47,115.72,92.63,132.58,110.67,159.2
875.0,151.05,94.83,86.8,124.85,110.67,116.42,92.55,133.48,110.93,161.83
876.0,149.52,95.97,86.38,125.1,110.9,117.55,92.45,132.83,111.17,162.72
877.0,148.1,97.12,86.8,123.73,111.22,119.68,92.33,133.77,111.35,164.1
878.0,146.77,98.25,87.15,123.67,111.9,120.72,92.3,133.37,111.28,165.6
879.0,146.77,98.0,87.83,122.22,111.58,122.4,92.28,134.8,111.17,167.02
880.0,145.12,99.22,88.52,122.42,112.33,124.47,92.28,134.4,111.02,168.63
881.0,145.15,98.67,89.2,121.17,112.0,126.47,92.42,134.17,110.85,170.03
882.0,145.12,99.87,89.53,118.88,114.22,128.6,92.45,133.87,110.67,168.17
883.0,146.78,100.2,89.82,118.8,115.52,129.65,92.47,133.37,110.8,168.57
884.0,148.45,100.3,90.1,117.7,117.77,131.7,92.5,132.88,110.55,167.1
885.0,150.13,100.47,90.37,116.63,117.3,133.8,92.55,132.45,110.27,166.67
886.0,150.2,100.55,90.53,116.55,117.47,135.88,92.67,131.98,110.32,165.87
887.0,150.28,100.67,90.87,115.63,117.35,138.05,92.7,131.5,110.63,165.48
888.0,150.08,100.73,91.03,115.5,117.37,140.58,92.78,131.02,111.77,165.1
889.0,149.87,100.9,91.43,114.62,117.43,141.68,93.05,131.07,112.13,164.73
890.0,149.87,100.68,91.6,114.5,117.98,142.78,93.12,131.42,112.27,164.37
891.0,151.57,101.97,92.18,113.63,117.05,143.87,93.18,130.45,112.35,164.05
892.0,151.48,102.12,92.35,111.63,118.05,144.95,93.63,129.3,112.12,163.72
893.0,148.97,102.07,93.13,109.82,117.87,146.05,94.12,128.85,113.7,162.18
894.0,149.65,103.37,92.67,107.95,118.17,146.6,94.68,128.28,113.52,160.73
895.0,149.53,103.32,93.52,106.1,117.72,147.15,95.32,127.88,113.83,159.2
896.0,149.65,104.62,93.12,104.3,117.72,147.6,95.9,127.35,112.85,157.77
897.0,148.63,104.35,94.02,104.0,117.72,148.2,96.43,126.97,114.23,156.32
898.0,149.25,105.17,95.08,103.7,119.73,148.48,96.98,126.73,113.67,154.87
899.0,147.03,104.77,95.85,101.8,121.72,149.12,97.55,126.52,114.87,154.98
900.0,145.65,106.1,96.62,99.82,121.85,149.08,98.15,126.33,114.25,153.53
901.0,145.65,105.72,97.37,98.1,120.82,148.63,98.77,126.88,114.93,152.37
902.0,145.75,105.43,98.15,98.08,121.27,147.15,99.42,125.2,116.6,152.65
903.0,145.85,103.98,98.9,96.17,120.27,146.72,100.07,124.12,118.13,152.38
904.0,146.03,105.1,99.6,94.33,120.72,145.22,100.73,122.65,119.68,152.17
905.0,146.03,105.95,100.25,93.78,119.73,144.8,101.4,122.82,119.85,151.95
906.0,146.03,105.6,100.93,93.85,120.25,145.62,102.07,121.47,120.02,149.93
907.0,147.25,106.33,101.65,93.37,119.53,146.62,102.78,121.58,120.17,149.4
908.0,147.45,106.05,102.37,91.53,119.97,148.93,103.45,120.3,120.27,148.9
909.0,147.45,106.83,103.08,89.68,119.25,149.85,103.55,120.47,120.38,148.38
910.0,147.43,107.88,103.8,89.17,119.85,151.13,104.83,119.12,120.48,147.85
911.0,147.42,108.77,104.35,90.15,119.08,152.62,105.68,117.93,120.97,147.4
912.0,147.42,109.65,104.9,89.78,119.67,154.97,105.78,116.97,122.0,147.08
913.0,147.42,110.55,105.47,89.28,118.88,155.82,106.32,115.98,122.02,148.48
914.0,145.87,111.45,106.05,89.38,119.48,157.03,106.7,114.92,122.88,149.98
915.0,144.28,112.23,106.88,90.25,118.62,158.22,107.1,113.65,122.43,151.57
916.0,142.7,113.02,107.77,91.18,119.17,159.53,107.52,112.32,122.67,153.05
917.0,142.7,113.82,108.87,91.68,118.4,160.93,107.78,110.98,121.82,154.62
918.0,142.68,114.63,109.0,92.2,116.78,162.33,108.03,110.15,123.85,156.18
919.0,142.65,115.35,109.03,92.65,117.32,164.65,108.27,109.4,123.32,156.15
920.0,144.22,116.08,108.93,93.12,116.73,165.62,108.58,108.63,123.75,154.58
921.0,144.3,116.63,108.77,93.47,118.37,165.62,108.9,107.6,123.4,153.0
922.0,144.38,117.13,108.6,93.73,119.92,165.63,108.88,107.43,122.82,151.42
923.0,144.07,119.87,108.42,93.92,121.55,165.63,109.42,106.4,122.12,151.42
924.0,143.63,120.02,108.23,94.08,123.8,164.13,109.4,106.6,121.58,151.42
925.0,143.22,120.18,108.05,94.28,125.15,166.03,110.4,105.57,121.1,151.38
926.0,142.78,120.2,107.87,94.43,127.5,164.92,110.43,105.8,122.33,150.15
927.0,141.83,121.7,107.67,94.53,127.15,165.53,111.68,104.72,122.07,148.63
928.0,142.03,123.28,108.65,94.68,127.12,165.98,112.02,104.9,121.73,147.05
929.0,142.4,124.87,108.37,94.88,127.18,166.43,112.37,103.8,121.15,147.05
930.0,142.13,124.78,108.65,95.12,127.22,166.88,112.72,104.0,120.55,147.27
931.0,141.88,124.7,108.45,95.4,127.22,168.85,114.27,102.88,119.9,145.6
932.0,141.63,124.67,108.45,95.68,127.25,169.42,115.78,103.13,119.62,144.0
933.0,141.9,124.65,107.42,95.98,127.32,169.82,115.38,102.03,119.35,142.32
934.0,142.33,124.6,107.87,96.27,129.02,170.2,114.92,102.17,119.08,142.4
935.0,142.78,123.95,106.88,96.45,130.72,170.55,114.27,101.13,118.82,140.23
936.0,143.22,123.45,108.62,96.6,130.97,169.12,114.85,101.35,118.58,138.8
937.0,143.48,124.53,109.33,96.82,130.88,167.62,113.58,100.27,118.33,137.33
938.0,143.77,125.53,110.15,97.05,130.48,166.23,114.15,100.55,118.32,135.77
939.0,142.58,127.92,109.8,97.42,130.1,164.83,114.3,99.77,118.3,134.3
940.0,143.13,126.78,109.48,97.73,129.72,164.85,114.43,98.97,118.37,133.03
941.0,142.03,128.23,109.17,98.08,129.32,164.85,114.45,98.52,118.4,131.55
942.0,141.02,127.53,110.02,98.4,127.42,164.75,114.65,98.1,118.48,131.85
943.0,139.92,127.28,109.73,98.6,125.37,163.27,114.85,97.92,118.27,131.78
944.0,138.35,127.92,110.77,98.9,123.4,161.8,115.0,98.43,118.57,131.7
945.0,136.75,128.43,110.47,99.18,123.13,160.28,114.7,98.18,118.92,131.62
946.0,136.78,128.77,111.58,99.42,123.27,158.85,114.82,98.35,118.9,131.95
947.0,136.8,129.27,111.25,99.63,122.5,157.45,114.4,98.53,119.42,132.27
948.0,136.68,129.78,112.38,99.88,122.23,156.02,115.98,98.73,118.73,132.1
949.0,137.25,130.28,112.03,100.13,121.98,156.12,117.4,99.32,119.2,131.95
950.0,138.93,131.13,113.15,100.35,121.73,156.22,117.53,99.53,119.65,131.78
951.0,138.85,130.5,112.62,100.55,121.83,156.28,117.65,99.75,120.12,131.6
952.0,137.08,131.0,113.75,100.6,121.13,156.35,117.77,99.73,120.8,131.08
953.0,137.83,131.65,113.08,100.47,120.38,156.37,117.85,100.8,120.17,130.57
954.0,137.2,130.97,114.87,100.32,120.43,156.37,117.95,101.3,120.55,130.05
955.0,137.77,131.63,114.13,100.13,119.83,156.33,118.02,102.32,120.93,129.52
956.0,137.12,130.95,115.93,99.97,119.73,156.3,118.08,103.47,121.97,129.0
957.0,137.75,131.58,115.22,99.8,119.62,156.25,118.18,104.48,121.07,128.43
958.0,137.2,130.88,114.35,99.55,117.4,156.2,118.27,105.37,121.53,127.82
959.0,137.4,131.48,113.77,99.35,115.18,156.15,118.35,106.22,120.73,127.2
960.0,136.77,130.78,113.8,99.25,115.02,156.13,118.42,107.08,121.25,126.57
961.0,134.73,131.18,113.85,99.08,114.77,156.15,118.47,107.1,120.57,127.25
962.0,132.75,131.58,113.6,98.93,114.52,156.18,118.43,107.82,118.95,126.47
963.0,130.68,131.45,113.35,98.83,114.22,157.75,118.43,108.98,119.22,126.23
964.0,128.62,129.92,113.15,98.72,113.93,159.22,118.43,110.5,117.6,125.95
965.0,126.98,129.82,113.02,98.55,113.72,160.78,118.42,110.97,117.37,125.63
966.0,125.23,129.77,113.27,98.37,113.37,161.23,118.38,111.92,117.1,126.22
967.0,123.28,129.72,113.53,98.2,112.83,161.03,118.32,113.35,116.83,127.03
968.0,121.08,129.68,113.8,98.02,112.3,161.12,118.27,114.97,116.6,127.82
969.0,119.62,129.67,114.03,97.88,111.77,159.1,118.92,116.9,116.37,128.63
970.0,119.45,129.65,115.58,97.72,111.28,156.87,118.43,118.83,116.17,129.62
971.0,119.0,129.65,117.28,97.48,110.78,155.57,118.35,120.82,116.0,130.5
972.0,118.53,129.65,118.92,97.27,110.37,154.27,119.02,122.82,115.82,131.28
973.0,120.12,131.22,120.62,97.1,109.87,153.05,119.25,123.78,115.63,130.32
974.0,121.6,132.7,120.93,96.85,109.38,151.35,119.65,124.73,114.62,129.27
975.0,123.18,134.25,120.93,96.58,108.95,149.65,121.62,125.8,115.18,128.15
976.0,124.68,135.77,120.82,96.28,108.48,148.0,123.5,128.18,114.37,127.12
977.0,126.2,137.22,120.38,95.92,108.02,146.3,123.88,130.62,115.03,125.95
978.0,127.78,138.73,121.58,95.52,107.53,144.6,125.85,132.6,112.45,124.78
979.0,129.37,140.23,123.38,95.18,107.03,142.88,126.23,134.48,112.93,125.18
980.0,129.37,141.82,123.75,94.9,106.5,141.2,128.2,135.2,112.05,124.92
981.0,130.88,143.32,124.18,94.72,104.08,139.73,128.58,136.0,112.52,124.7
982.0,130.62,144.82,124.62,94.57,101.73,139.75,129.33,135.98,111.97,124.67
983.0,132.62,144.73,125.05,94.5,99.3,139.65,129.53,136.85,112.37,123.07
984.0,133.05,146.22,127.03,94.43,96.97,141.22,130.3,136.47,111.7,121.53
985.0,133.37,147.6,129.02,94.47,94.63,140.08,130.05,137.3,111.95,121.53
986.0,133.68,149.08,131.0,94.52,92.18,140.37,130.83,136.8,109.57,121.55
987.0,134.6,149.15,132.98,94.52,91.48,140.65,130.42,138.83,109.6,121.55
988.0,134.37,149.08,133.17,94.45,90.77,140.97,130.9,139.43,108.47,121.55
989.0,133.95,149.07,133.48,94.42,90.05,141.35,131.37,140.2,108.72,121.55
990.0,134.17,150.77,133.82,94.33,89.38,141.72,131.85,139.67,108.92,120.08
991.0,134.4,150.93,134.88,94.22,88.77,139.15,131.15,140.37,109.18,120.23
992.0,134.65,150.0,134.52,94.15,88.1,139.23,130.42,139.37,109.45,121.92
993.0,134.38,150.15,135.53,94.1,87.42,139.72,130.83,141.62,109.75,123.5
994.0,133.93,150.32,134.9,94.15,85.1,140.18,130.77,142.57,110.03,123.5
995.0,134.97,150.53,137.43,94.38,82.77,140.67,132.78,142.45,110.32,125.58
996.0,134.72,150.42,136.12,94.28,81.87,141.1,131.63,142.23,110.62,126.95
997.0,135.87,147.8,135.32,94.15,81.13,141.52,132.35,143.78,110.93,126.93
998.0,137.0,146.35,134.67,94.07,80.75,141.87,131.22,142.78,111.27,126.92
999.0,138.1,144.88,134.88,93.92,80.33,142.22,130.52,142.53,111.65,126.88
1000.0,139.23,147.03,134.97,93.77,79.9,141.08,129.82,143.32,111.98,126.87
1001.0,140.38,148.25,135.05,93.62,79.47,140.03,129.18,144.58,112.38,126.85
1002.0,139.92,148.42,134.33,93.38,79.03,139.0,130.43,145.87,114.23,126.85
1003.0,139.48,148.98,134.8,93.15,78.72,139.42,131.75,146.3,116.13,126.9
1004.0,139.12,148.82,133.95,92.87,78.27,139.8,133.05,146.02,115.88,126.97
1005.0,138.78,148.77,134.47,92.58,77.95,140.17,134.8,146.45,117.52,127.05
1006.0,138.42,148.92,133.67,92.28,77.6,140.55,136.18,146.5,119.17,127.12
1007.0,138.03,148.88,134.15,92.1,77.3,140.83,138.15,146.62,120.67,127.2
1008.0,138.07,148.85,133.38,91.9,77.0,141.17,138.18,146.67,122.25,127.48
1009.0,137.4,147.73,133.83,91.7,76.73,141.55,138.12,146.32,123.83,127.78
1010.0,135.4,147.78,133.12,91.52,76.83,141.93,139.57,146.35,125.33,128.08
1011.0,133.48,147.8,133.62,91.28,76.93,142.37,141.05,146.38,126.92,128.38
1012.0,133.32,149.35,132.97,91.05,77.02,142.8,141.25,146.95,126.77,129.02
1013.0,133.15,150.85,133.47,90.88,77.13,143.27,142.68,146.12,126.07,129.37
1014.0,133.17,149.77,132.75,90.7,77.28,143.75,142.88,145.95,126.03,129.77
1015.0,133.22,150.07,133.23,90.58,77.4,144.25,143.1,144.9,127.48,130.18
1016.0,133.27,151.55,132.4,90.45,77.5,144.73,144.67,143.85,127.52,130.55
1017.0,133.27,153.13,132.95,90.33,77.63,145.22,146.23,142.97,127.78,130.97
1018.0,133.3,154.72,133.15,90.3,77.82,145.68,146.47,142.28,128.02,131.43
1019.0,133.35,154.3,133.35,90.27,78.02,146.15,148.03,141.43,128.18,131.9
1020.0,133.43,153.95,132.93,90.17,78.23,146.58,149.55,140.52,128.33,132.37
1021.0,133.48,153.6,132.57,90.0,78.53,147.0,149.53,140.42,128.43,132.82
1022.0,133.82,153.27,132.45,89.83,78.83,147.38,149.52,140.32,128.55,133.27
1023.0,134.28,153.0,132.33,89.62,79.17,146.23,149.47,138.35,126.95,133.7
1024.0,134.72,154.58,132.18,89.37,79.45,144.27,149.42,137.68,126.57,134.13
1025.0,134.82,156.07,132.07,89.1,79.78,142.27,149.32,137.48,126.9,134.62
1026.0,134.95,155.77,131.75,88.78,80.1,141.4,149.23,136.77,126.5,134.43
1027.0,135.37,155.63,131.38,88.52,80.45,139.68,149.15,135.52,126.9,133.8
1028.0,135.92,155.5,131.0,88.28,80.78,137.73,149.07,133.5,126.23,133.15
1029.0,135.72,155.48,130.65,88.03,81.1,137.8,148.98,132.37,126.72,132.47
1030.0,135.8,155.48,128.97,87.77,81.38,138.07,148.85,132.52,126.0,131.73
1031.0,137.75,155.48,127.37,87.53,81.77,137.48,148.73,132.7,126.4,130.93
1032.0,139.7,155.48,125.67,87.27,82.07,136.83,148.62,132.92,126.53,130.08
1033.0,139.62,153.92,124.47,86.95,82.48,136.2,148.48,134.15,126.67,129.3
1034.0,139.62,152.42,124.63,86.72,82.87,135.92,148.35,135.5,127.78,128.5
1035.0,139.53,150.87,124.88,86.43,83.3,135.58,146.65,136.83,127.35,127.68
1036.0,139.53,149.37,125.23,86.17,83.83,135.23,146.73,136.9,128.88,126.88
1037.0,139.55,148.32,125.6,85.93,84.38,134.9,148.22,136.85,128.85,126.1
1038.0,139.53,147.17,125.75,85.65,84.92,134.53,146.47,135.15,130.32,125.3
1039.0,139.43,146.07,124.58,85.33,85.45,134.18,146.33,133.47,130.23,124.5
1040.0,137.37,144.87,124.93,85.02,85.98,133.85,146.33,132.97,131.7,124.33
1041.0,135.42,143.77,125.32,84.7,86.63,133.38,147.92,132.65,131.82,124.12
1042.0,135.28,142.68,125.73,84.42,87.3,133.3,149.5,132.33,132.95,123.7
1043.0,133.3,141.6,126.4,84.15,87.97,133.4,151.08,132.0,133.12,123.28
1044.0,132.88,140.52,125.52,83.88,88.6,131.25,152.57,131.72,134.32,122.85
1045.0,132.55,139.57,124.07,83.48,89.23,130.83,153.73,131.47,134.6,122.38
1046.0,132.23,138.5,122.6,83.08,89.9,131.97,155.07,131.28,135.83,121.88
1047.0,131.83,137.4,121.2,82.6,90.6,133.0,156.5,129.88,136.17,121.4
1048.0,131.42,136.35,121.32,82.17,91.32,134.17,158.03,128.68,137.67,121.15
1049.0,131.0,135.25,121.3,81.68,91.88,135.3,159.48,129.12,138.05,119.3
1050.0,130.58,134.1,121.3,81.22,92.42,134.93,160.95,129.03,138.48,118.28
1051.0,130.18,134.48,121.37,80.75,92.97,135.32,162.5,129.05,138.88,118.25
1052.0,129.78,135.97,121.48,80.27,93.52,135.23,163.98,129.4,139.27,115.68
1053.0,129.35,136.35,121.62,79.78,94.02,136.33,165.55,127.2,139.65,114.27
1054.0,128.95,136.73,121.92,79.3,94.57,137.37,167.58,125.75,140.03,112.5
1055.0,127.05,137.13,120.53,78.73,95.13,136.88,166.12,126.92,140.43,110.1
