relative_time,S1_HR,S2_HR,S3_HR,S4_HR,S5_HR,S6_HR,S7_HR,S8_HR,S9_HR,S10_HR
3522.0,107.12,109.72,112.9,121.6,98.73,81.25,80.3,104.75,87.57,83.08
3523.0,107.03,109.7,113.12,122.02,98.72,81.27,80.63,104.17,87.7,83.48
3524.0,106.87,109.68,112.97,122.35,98.7,81.32,80.93,103.58,87.85,83.83
3525.0,106.73,109.68,112.83,122.68,98.72,81.48,81.15,103.2,88.08,84.13
3526.0,106.63,109.65,112.85,122.98,98.72,82.22,82.22,103.08,88.38,84.45
3527.0,106.55,109.38,112.83,123.27,98.72,82.93,83.28,102.93,88.95,84.77
3528.0,106.15,109.78,112.82,123.52,98.72,83.52,84.38,102.9,89.52,84.7
3529.0,105.52,110.17,112.82,123.75,98.67,84.12,85.48,102.78,90.07,84.67
3530.0,104.78,110.55,112.8,123.92,98.57,84.72,86.67,102.67,90.6,84.67
3531.0,104.0,110.93,112.72,124.03,98.47,85.32,87.92,102.6,91.22,84.67
3532.0,103.17,111.3,112.62,124.17,98.38,85.92,89.05,102.57,92.08,84.63
3533.0,102.35,111.63,112.73,124.3,98.35,86.55,90.18,102.48,92.92,84.22
3534.0,101.58,111.88,113.03,124.37,98.27,87.18,91.32,102.42,93.8,83.77
3535.0,100.85,112.15,113.33,124.42,98.15,87.57,92.43,102.37,94.63,83.3
3536.0,100.08,112.43,113.88,124.45,98.07,87.97,93.53,102.35,95.57,82.85
3537.0,99.32,112.7,113.53,124.48,97.92,88.32,94.57,102.37,96.5,82.4
3538.0,98.68,112.97,113.18,124.48,98.02,88.63,95.62,102.45,97.38,81.95
3539.0,98.03,113.23,112.43,124.48,98.1,88.93,96.7,102.57,98.25,81.45
3540.0,97.37,113.5,111.82,124.43,98.2,89.22,97.83,102.67,99.12,80.98
3541.0,96.72,113.75,111.22,124.38,98.27,89.63,98.93,102.8,99.98,80.53
3542.0,96.05,113.92,110.65,124.35,98.3,90.07,100.02,102.93,100.85,80.1
3543.0,95.37,114.07,110.28,124.33,98.37,90.52,101.1,102.98,101.7,80.52
3544.0,94.73,114.18,110.2,124.3,98.45,90.98,102.07,103.03,102.02,80.92
3545.0,94.07,114.37,110.12,124.32,98.53,91.45,103.12,103.08,102.48,81.3
3546.0,93.38,114.5,109.95,124.37,98.6,91.9,104.17,103.1,102.53,81.73
3547.0,92.68,114.6,109.73,124.42,98.63,92.35,105.2,103.03,102.63,81.7
3548.0,91.93,114.68,109.53,124.47,98.67,92.88,106.22,102.92,102.38,81.68
3549.0,91.17,114.75,109.33,124.5,98.72,93.38,107.12,102.82,102.17,81.6
3550.0,90.4,114.88,109.18,124.62,98.88,93.93,108.0,102.63,102.0,81.62
3551.0,89.67,115.0,109.03,124.68,99.1,94.38,109.02,102.53,101.75,81.6
3552.0,88.95,115.07,108.9,124.75,99.32,94.83,109.82,102.52,101.53,81.63
3553.0,88.22,115.12,108.75,124.87,99.52,95.32,110.58,102.5,101.3,81.63
3554.0,87.5,115.2,108.6,125.22,99.72,95.78,111.37,102.47,101.02,81.58
3555.0,86.82,115.27,108.23,125.57,99.97,96.27,112.17,102.45,100.8,81.77
3556.0,86.08,115.33,107.93,125.92,100.33,96.83,113.05,102.4,100.7,81.92
3557.0,85.42,115.32,107.6,126.23,100.67,97.45,113.92,102.33,100.57,82.47
3558.0,84.78,115.35,107.17,126.55,100.97,98.13,114.72,102.25,100.23,82.97
3559.0,84.12,115.32,106.73,126.92,101.3,98.83,115.58,102.1,99.92,83.22
3560.0,83.47,115.23,106.35,127.5,101.63,99.57,116.42,101.97,99.58,83.37
3561.0,82.67,115.12,105.92,128.13,101.92,100.28,117.25,101.82,99.47,83.48
3562.0,81.85,114.98,105.45,128.55,102.37,101.05,118.08,101.72,99.3,83.67
3563.0,81.13,114.85,105.0,128.68,102.8,101.83,118.93,101.63,99.1,83.77
3564.0,80.37,114.68,104.57,128.5,103.22,102.62,119.47,101.52,98.88,83.85
3565.0,79.6,114.5,104.15,128.37,103.63,103.42,119.63,101.62,98.68,83.97
3566.0,78.83,114.37,103.77,128.27,104.05,104.15,119.7,101.77,98.53,84.02
3567.0,78.08,114.22,103.33,128.2,104.43,104.83,119.92,101.9,98.4,84.07
3568.0,77.33,114.02,102.97,128.12,104.83,105.55,120.12,102.05,98.3,84.08
3569.0,76.63,113.82,102.65,128.08,105.1,106.33,120.27,102.23,98.22,84.13
3570.0,75.92,113.6,102.35,128.2,105.2,107.13,120.45,102.47,98.17,84.12
3571.0,75.17,113.42,102.03,128.3,105.32,107.77,120.65,102.7,98.12,84.1
3572.0,74.45,113.17,101.68,128.42,105.35,108.35,120.88,102.95,98.02,84.2
3573.0,73.77,112.92,101.5,128.5,105.43,108.92,121.05,103.27,97.92,84.25
3574.0,73.23,112.68,101.32,128.57,105.48,109.48,121.25,103.42,97.75,84.27
3575.0,72.6,112.42,101.07,128.72,105.5,110.08,121.45,103.45,97.52,84.25
3576.0,71.93,112.15,100.88,128.88,105.45,110.72,121.42,103.48,97.35,84.15
3577.0,71.27,111.92,100.7,129.08,105.33,111.35,121.45,103.55,97.17,84.03
3578.0,70.58,111.67,100.43,129.27,105.18,112.0,121.33,103.63,96.92,83.95
3579.0,69.95,111.4,100.22,129.4,105.12,112.63,121.08,103.67,96.58,83.85
3580.0,69.32,111.13,100.0,129.48,105.05,113.25,120.85,103.65,96.25,83.72
3581.0,68.7,111.02,99.8,129.58,104.98,113.78,120.63,103.5,95.77,83.55
3582.0,68.1,110.98,99.57,129.62,104.53,114.28,120.47,103.35,95.28,83.4
3583.0,67.43,111.0,99.47,129.7,104.08,114.83,120.17,103.22,94.75,83.33
3584.0,66.85,111.05,99.35,129.82,103.62,115.38,119.98,103.05,94.25,83.28
3585.0,66.1,111.03,99.22,129.97,103.12,115.93,119.88,103.02,93.67,83.27
3586.0,65.28,111.0,99.07,130.15,103.18,115.83,118.97,102.92,93.03,83.25
3587.0,64.5,111.28,98.9,130.37,103.3,115.78,118.1,102.85,92.13,83.25
3588.0,64.08,110.88,98.72,130.58,103.45,115.88,117.22,102.77,91.22,83.25
3589.0,64.07,110.48,98.6,130.85,103.63,115.98,116.2,102.67,90.3,83.22
3590.0,64.18,110.08,98.5,131.2,103.83,116.12,114.97,102.57,89.43,83.13
3591.0,64.45,109.62,98.43,131.5,104.03,116.35,113.63,102.43,88.5,83.07
3592.0,64.73,109.15,98.25,131.82,104.18,116.53,112.38,102.23,87.58,82.98
3593.0,64.98,108.7,97.9,131.78,104.37,116.7,111.15,102.08,86.65,82.95
3594.0,65.2,108.45,97.5,131.68,104.53,116.85,109.92,101.9,85.72,82.97
3595.0,65.42,108.17,96.83,131.57,104.7,116.9,108.73,101.72,84.83,83.83
3596.0,65.67,107.87,98.45,131.45,104.85,116.97,107.57,101.47,83.87,84.67
3597.0,65.9,107.57,100.1,131.33,105.0,117.13,106.4,101.15,82.88,85.52
3598.0,66.1,107.23,101.78,131.18,104.97,117.25,105.25,100.8,81.97,86.42
3599.0,66.28,106.9,101.18,131.05,104.98,117.38,104.08,100.42,81.05,87.33
3600.0,66.48,106.57,100.57,130.95,105.0,117.35,102.95,100.0,80.18,88.25
3601.0,66.7,106.23,99.95,130.87,105.03,117.35,101.82,99.48,79.32,89.12
3602.0,66.9,105.88,99.37,130.77,105.02,117.18,100.7,98.83,78.4,90.03
3603.0,67.35,105.57,99.13,130.68,105.0,117.02,99.62,98.23,77.48,90.1
3604.0,67.77,105.28,98.97,130.57,104.98,116.83,98.53,97.63,76.77,90.2
3605.0,68.08,105.02,98.82,130.42,104.97,116.65,97.45,97.03,76.1,90.28
3606.0,68.4,104.77,98.83,130.23,105.02,116.43,96.35,96.47,75.87,90.22
3607.0,68.77,104.48,98.77,130.03,105.07,116.2,95.25,95.92,75.57,90.57
3608.0,69.12,104.22,98.58,129.83,105.1,115.88,94.13,95.35,75.67,90.9
3609.0,69.48,103.93,98.35,129.47,105.17,115.58,93.13,94.83,75.72,91.25
3610.0,69.85,103.63,98.07,129.05,105.22,115.25,92.18,94.4,75.7,91.57
3611.0,70.2,103.38,97.78,128.63,105.25,114.93,91.08,93.93,75.77,91.88
3612.0,70.57,103.15,97.47,128.23,105.32,114.63,90.2,93.47,75.82,92.25
3613.0,70.97,102.93,97.1,127.78,105.37,114.3,89.28,93.02,75.92,92.65
3614.0,71.4,102.7,96.72,127.08,105.4,113.97,88.35,92.57,76.05,93.05
3615.0,71.87,102.52,96.32,126.35,105.43,113.65,87.4,92.13,76.13,93.43
3616.0,72.33,102.28,95.88,125.6,105.48,113.25,86.4,91.73,76.15,93.9
3617.0,72.83,102.05,95.45,124.85,105.5,112.75,85.42,91.38,76.15,94.47
3618.0,73.33,101.77,95.02,124.08,105.65,112.15,84.58,90.98,76.23,95.1
3619.0,73.87,101.5,94.57,123.28,105.72,111.6,83.67,90.65,76.3,95.97
3620.0,74.3,101.27,94.5,122.25,105.83,111.02,83.03,90.53,76.3,96.98
3621.0,74.78,101.05,94.42,121.15,105.95,110.47,82.55,90.42,76.08,98.02
3622.0,75.27,100.87,94.37,120.35,106.02,109.82,82.1,90.25,75.93,99.03
3623.0,75.68,100.67,94.28,119.78,106.13,109.13,81.62,90.05,75.85,100.17
3624.0,76.1,100.48,94.2,119.17,106.27,108.55,81.58,90.05,75.75,101.32
3625.0,76.5,100.28,94.03,118.47,106.4,107.97,81.95,89.87,75.65,102.4
3626.0,76.9,100.12,93.8,117.73,106.58,107.4,82.47,89.58,75.55,103.47
3627.0,77.25,99.93,93.62,117.0,106.75,106.73,82.87,89.37,75.45,104.52
3628.0,77.7,99.82,93.42,116.3,106.93,106.05,83.3,89.13,75.45,105.57
3629.0,78.08,99.7,93.15,115.63,107.1,105.32,83.78,88.88,75.4,106.57
3630.0,78.43,99.58,92.88,114.92,107.32,104.58,84.23,88.67,75.37,107.53
3631.0,78.82,99.45,92.52,114.18,107.53,104.03,84.68,88.45,75.33,108.53
3632.0,79.15,99.37,92.32,113.45,107.8,103.53,85.1,88.22,75.38,109.42
3633.0,79.52,99.13,92.02,112.73,108.07,103.03,85.53,88.12,75.3,110.4
3634.0,79.72,98.88,91.7,111.87,108.37,102.5,85.95,88.3,75.18,111.38
3635.0,79.95,98.65,91.45,111.02,108.65,101.93,86.37,88.57,75.13,112.65
3636.0,80.23,98.43,91.15,110.13,108.95,101.27,86.78,88.78,74.98,114.0
3637.0,80.53,98.2,90.85,109.22,109.35,100.65,87.15,88.97,74.83,115.38
3638.0,80.87,97.98,90.57,108.15,109.75,100.0,87.43,89.12,74.68,116.05
3639.0,81.18,97.75,90.27,107.15,110.02,99.3,87.75,89.33,74.55,116.75
3640.0,81.55,97.52,90.02,106.15,110.35,98.6,88.1,89.57,74.38,117.48
3641.0,81.78,97.27,89.7,105.1,110.67,98.02,88.45,89.8,74.52,118.25
3642.0,81.93,97.02,89.38,104.2,111.43,97.6,88.93,90.25,74.78,119.03
3643.0,82.1,96.8,89.03,103.15,112.2,97.17,89.65,90.68,75.07,119.8
3644.0,82.28,96.52,88.65,102.12,112.95,96.72,90.27,91.15,75.38,120.52
3645.0,82.45,96.5,88.18,101.05,113.77,96.27,90.92,91.52,75.73,121.27
3646.0,82.67,96.45,87.77,99.95,114.02,95.8,91.53,91.83,76.05,121.97
3647.0,82.87,96.33,87.37,98.83,114.18,95.35,92.12,92.15,76.37,122.67
3648.0,83.17,96.2,86.82,97.77,114.35,95.52,92.6,92.45,76.68,123.37
3649.0,83.45,96.1,86.2,96.72,114.57,95.65,93.27,92.77,77.03,123.93
3650.0,83.68,96.0,85.65,95.62,114.77,95.73,94.03,93.05,77.38,124.23
3651.0,83.8,95.93,85.12,94.6,114.95,95.72,94.87,93.27,77.6,124.5
3652.0,83.98,95.88,84.7,93.52,115.13,95.82,95.68,93.5,77.83,124.7
3653.0,84.1,95.78,84.27,92.8,115.23,95.88,96.55,93.7,78.05,124.87
3654.0,84.32,95.67,83.87,92.17,115.43,95.85,97.43,93.9,78.27,125.03
3655.0,84.53,95.6,83.7,91.6,115.6,95.9,98.25,93.93,78.43,124.33
3656.0,84.77,95.53,81.22,91.02,115.8,95.93,99.07,94.02,78.55,123.57
3657.0,84.98,95.48,78.72,90.42,116.03,95.88,99.85,94.15,78.63,122.78
3658.0,85.2,95.42,76.18,89.87,116.23,95.87,100.58,94.27,78.7,121.95
3659.0,85.37,95.35,75.92,89.35,116.42,95.85,101.32,94.45,78.75,121.13
3660.0,85.37,95.28,75.68,88.85,116.58,96.02,101.95,94.63,78.77,120.32
3661.0,85.43,95.25,75.35,88.35,116.6,96.2,102.57,94.97,78.78,119.53
3662.0,85.55,95.1,75.03,87.8,116.67,96.5,103.2,95.43,78.82,118.77
3663.0,85.4,95.02,74.35,87.25,116.72,96.8,103.88,95.9,78.85,117.97
3664.0,85.23,94.9,73.72,86.77,116.75,97.1,104.52,96.37,79.0,117.15
3665.0,85.18,94.8,73.02,86.35,116.77,97.4,105.15,96.77,79.0,116.35
3666.0,85.13,94.73,72.28,85.93,116.75,97.73,105.77,97.18,78.98,115.62
3667.0,85.05,94.7,71.93,85.53,116.75,98.07,106.42,97.57,78.95,114.9
3668.0,85.03,94.67,71.68,85.15,116.75,98.45,107.05,97.97,78.93,114.23
3669.0,85.03,94.68,71.47,84.93,116.72,98.85,107.58,98.37,79.02,113.65
3670.0,85.02,94.75,71.3,84.73,116.73,99.22,108.07,98.77,79.17,113.05
3671.0,85.0,94.82,71.15,84.55,116.78,99.6,108.62,99.23,79.28,112.73
3672.0,85.28,94.9,71.03,84.37,116.8,99.9,109.12,99.67,79.37,112.38
3673.0,85.55,94.98,70.92,84.2,116.83,100.3,109.68,100.08,79.38,112.0
3674.0,85.78,95.07,70.8,84.02,116.92,100.68,110.27,100.52,79.37,111.72
3675.0,86.0,95.08,70.7,83.83,116.95,101.07,110.88,100.92,79.37,111.35
3676.0,86.23,95.12,70.58,83.67,116.98,101.45,111.52,101.3,79.38,110.98
3677.0,86.43,95.18,70.5,83.5,117.02,101.88,112.13,101.57,79.4,110.57
3678.0,86.67,95.25,70.57,83.35,116.83,102.43,112.65,101.87,79.33,110.12
3679.0,86.92,95.37,70.7,83.22,116.7,103.05,113.22,102.18,79.33,109.65
3680.0,87.25,95.47,70.47,83.07,116.5,103.62,112.88,102.23,79.42,109.07
3681.0,87.53,95.53,70.28,82.93,116.33,104.2,112.38,102.3,79.52,108.48
3682.0,87.82,95.48,70.07,82.73,116.22,104.82,112.0,102.4,79.62,107.85
3683.0,88.07,95.47,69.92,82.58,115.9,105.43,111.62,102.53,79.65,107.22
3684.0,88.37,95.45,69.92,82.47,115.5,105.95,111.13,102.7,79.72,106.58
3685.0,88.67,95.38,70.0,82.35,115.1,106.5,110.63,102.9,79.8,105.93
3686.0,88.97,95.23,70.17,82.2,114.63,107.05,110.03,103.2,79.95,105.32
3687.0,89.27,95.08,70.38,82.05,114.23,107.7,109.55,103.48,80.07,104.72
3688.0,89.47,94.87,70.57,81.87,113.82,108.33,109.07,103.83,80.13,104.13
3689.0,89.68,95.15,70.75,81.67,113.4,108.98,108.65,104.2,80.28,103.53
3690.0,89.93,95.43,70.9,81.5,112.95,109.63,108.2,104.53,80.4,103.02
3691.0,90.25,95.72,71.15,81.35,112.52,110.3,107.77,104.88,80.5,102.48
3692.0,90.53,96.03,71.15,81.22,112.05,110.9,107.3,105.2,80.57,101.95
3693.0,90.78,96.55,71.05,81.07,111.58,111.5,106.98,105.35,80.77,101.35
3694.0,91.18,97.07,70.92,81.07,111.07,112.1,106.43,105.4,81.0,100.83
3695.0,91.58,97.58,70.77,81.03,110.57,112.73,105.77,105.37,81.22,100.1
3696.0,91.97,98.08,70.65,81.02,110.17,113.4,106.02,105.35,81.45,99.43
3697.0,92.25,98.57,70.53,81.13,109.73,114.03,106.28,105.35,81.65,98.68
3698.0,92.5,99.03,70.38,81.37,109.33,114.72,106.7,105.37,81.9,98.62
3699.0,92.73,99.5,70.45,81.53,108.93,115.42,107.12,105.37,82.18,98.52
3700.0,92.92,99.95,70.62,81.7,108.45,116.0,107.45,105.4,82.52,98.38
3701.0,93.15,100.4,71.08,81.88,107.93,116.58,107.82,105.5,82.75,98.23
3702.0,93.47,100.82,71.57,81.83,107.35,117.12,108.03,105.43,82.88,98.07
3703.0,93.75,101.25,72.08,81.82,106.78,117.63,108.18,105.38,83.17,97.85
3704.0,94.1,101.67,72.62,81.73,106.23,118.17,108.38,105.37,83.45,97.73
3705.0,94.52,101.95,73.27,81.67,105.63,118.7,108.7,105.35,83.75,97.23
3706.0,94.48,102.32,73.88,81.65,105.02,119.3,108.77,105.38,84.05,96.58
3707.0,94.42,102.73,74.52,82.23,104.45,119.85,108.87,105.43,84.37,95.77
3708.0,94.23,103.18,75.08,82.82,103.97,119.77,109.03,105.48,84.67,95.38
3709.0,94.12,103.63,75.2,83.35,103.42,119.67,109.22,105.53,84.95,95.15
3710.0,94.05,104.05,75.32,83.93,102.93,119.58,109.43,105.62,85.2,95.2
3711.0,94.03,104.48,75.38,84.48,102.25,119.55,109.65,105.77,85.55,95.27
3712.0,93.98,104.9,75.48,85.05,101.62,119.47,109.88,105.93,85.9,95.42
3713.0,94.05,105.37,75.58,85.6,101.03,119.35,110.07,106.12,86.27,95.58
3714.0,93.88,105.8,75.72,86.12,100.63,119.35,110.22,106.33,86.62,95.73
3715.0,93.72,106.22,75.9,86.58,100.38,119.4,110.38,106.7,86.97,95.95
3716.0,93.52,106.65,76.12,87.08,100.35,119.45,110.53,107.07,87.15,96.22
3717.0,93.37,107.1,76.33,87.55,100.33,119.52,110.77,107.38,87.38,96.53
3718.0,93.22,107.6,76.55,88.03,100.32,119.62,110.83,107.7,87.68,96.85
3719.0,93.05,108.1,76.87,88.43,100.32,119.65,110.83,108.0,87.97,97.22
3720.0,93.07,108.63,77.17,88.82,100.38,119.7,110.87,108.35,88.23,97.58
3721.0,93.02,109.2,77.57,89.18,100.57,119.77,110.9,108.65,88.48,97.95
3722.0,92.93,109.88,77.98,89.52,100.73,119.85,110.92,108.98,88.77,98.27
3723.0,92.85,110.57,78.38,89.87,100.9,119.88,110.85,109.3,89.02,98.62
3724.0,92.78,111.25,78.75,90.18,101.08,119.92,110.8,109.5,89.27,98.95
3725.0,92.7,111.97,79.15,90.48,101.28,119.95,110.78,109.77,89.52,99.43
3726.0,92.63,112.68,79.52,90.77,101.47,120.02,110.78,109.82,89.8,99.53
3727.0,92.5,113.42,79.6,91.05,101.67,120.17,110.78,109.88,90.07,99.77
3728.0,92.3,114.13,79.7,91.32,101.85,120.23,110.77,109.98,90.35,99.82
3729.0,92.07,114.82,79.8,91.6,102.03,120.32,110.78,110.07,90.58,99.83
3730.0,91.83,115.52,79.85,91.92,102.27,120.43,110.8,110.15,90.8,99.83
3731.0,91.62,116.25,79.88,92.22,102.42,120.55,110.67,110.17,91.07,99.55
3732.0,91.08,116.97,79.92,92.5,102.57,120.7,110.53,110.18,91.33,99.23
3733.0,90.58,117.83,79.98,92.77,102.97,120.77,110.42,110.07,91.65,98.92
3734.0,90.17,118.53,80.08,93.03,103.4,120.87,110.25,110.05,92.03,98.5
3735.0,89.72,119.05,80.17,93.32,103.82,120.98,110.03,110.2,92.35,98.2
3736.0,89.23,119.58,80.27,93.47,104.07,121.1,109.8,110.33,92.65,97.8
3737.0,88.75,120.13,80.37,93.63,104.28,121.22,109.58,110.5,93.0,97.45
3738.0,88.23,120.72,80.28,93.8,104.37,121.33,109.33,110.72,93.37,98.07
3739.0,87.72,121.0,80.3,93.98,104.2,121.32,109.12,110.92,93.7,98.67
3740.0,87.18,121.32,80.33,94.18,104.05,121.38,109.53,111.25,93.93,99.35
3741.0,86.33,121.65,80.4,94.38,103.9,121.4,109.97,111.57,94.17,100.02
3742.0,85.48,122.02,80.47,94.6,103.7,121.38,110.37,111.85,94.37,100.68
3743.0,84.7,122.33,80.58,94.8,103.65,121.35,110.78,112.15,94.6,101.37
3744.0,83.87,122.6,80.58,95.03,103.72,121.13,111.18,112.57,94.82,102.08
3745.0,83.03,122.82,80.58,95.32,103.75,120.9,111.58,112.92,95.0,102.83
3746.0,82.18,123.02,80.57,95.65,103.8,120.5,112.05,113.23,95.12,102.95
3747.0,81.5,123.12,80.52,95.98,103.8,120.08,112.37,113.53,95.22,102.83
3748.0,80.82,123.3,80.53,96.33,103.78,119.68,112.68,113.78,95.27,102.7
3749.0,80.28,123.0,80.55,96.67,103.77,119.28,112.93,114.08,95.3,102.58
3750.0,79.8,122.72,80.58,97.05,103.77,118.82,113.17,114.38,95.33,102.43
3751.0,79.25,122.43,80.57,97.4,103.73,118.3,113.38,114.7,95.35,102.33
3752.0,78.95,122.13,80.67,97.72,103.68,117.87,113.63,115.03,95.37,102.25
3753.0,78.67,121.82,80.85,98.03,103.6,117.45,113.72,115.37,95.47,102.17
3754.0,78.33,121.47,80.95,98.35,103.55,117.2,114.1,115.68,95.65,102.02
3755.0,77.98,121.08,81.08,98.67,103.55,117.0,114.62,116.13,95.85,101.8
3756.0,77.63,120.72,81.2,99.0,103.5,116.83,114.2,116.35,96.07,101.52
3757.0,77.42,120.38,81.3,99.22,103.43,116.65,113.82,116.58,96.3,101.18
3758.0,77.2,119.97,81.38,99.47,103.35,116.45,113.4,116.82,96.03,100.85
3759.0,77.0,119.57,81.25,99.72,103.28,116.27,112.97,117.07,95.82,100.52
3760.0,76.58,119.03,80.97,99.97,103.27,116.2,112.57,117.2,95.57,100.22
3761.0,76.22,118.53,80.45,100.28,103.28,116.08,112.1,117.13,95.27,99.85
3762.0,75.87,118.08,79.93,100.63,103.32,116.02,111.62,117.12,94.97,99.47
3763.0,75.55,117.6,79.4,101.07,103.35,115.88,111.13,117.07,94.42,99.13
3764.0,75.23,117.18,78.92,101.5,103.48,115.73,110.58,116.97,93.9,98.78
3765.0,74.87,116.67,78.4,101.9,103.58,115.63,109.98,116.83,93.37,98.85
3766.0,74.93,116.08,77.87,102.32,103.73,115.48,109.65,116.72,92.77,99.1
3767.0,75.02,115.48,77.32,102.13,103.87,115.32,109.28,116.57,92.15,99.53
3768.0,75.07,114.9,76.98,101.68,103.9,115.17,108.97,116.33,91.57,99.55
3769.0,75.1,114.33,77.1,101.25,103.97,115.03,108.6,116.1,90.98,99.57
3770.0,75.12,113.8,77.15,100.78,103.93,114.9,108.25,115.88,90.4,99.58
3771.0,75.18,113.27,77.25,100.28,104.12,114.7,107.85,115.65,89.82,99.65
3772.0,75.17,112.75,77.33,99.8,104.27,114.5,107.45,115.45,89.25,99.83
3773.0,75.08,112.23,77.37,99.3,104.43,114.27,107.08,115.25,88.67,99.98
3774.0,75.08,111.72,77.4,98.8,104.33,113.97,106.75,114.98,88.1,100.15
3775.0,75.2,111.2,77.43,98.3,104.03,113.62,106.33,114.72,87.53,100.25
3776.0,75.32,110.67,77.47,97.78,103.48,113.27,105.78,114.45,87.17,100.35
3777.0,75.42,110.15,77.5,97.32,102.95,112.88,105.18,114.2,86.75,100.43
3778.0,75.5,109.63,77.52,96.87,102.47,112.48,104.8,113.93,86.25,100.5
3779.0,75.68,109.13,77.47,96.45,101.97,112.15,104.45,113.63,85.8,100.47
3780.0,75.85,108.67,77.42,96.02,101.4,111.78,104.13,113.32,85.32,100.42
3781.0,76.07,108.15,77.37,95.6,100.83,111.35,103.95,113.02,84.8,100.33
3782.0,76.28,107.63,77.27,95.28,100.27,110.9,103.77,112.72,84.28,100.23
3783.0,76.5,107.03,77.18,94.95,99.77,110.5,103.43,112.4,83.75,100.13
3784.0,76.7,106.4,77.12,94.58,99.25,110.1,103.13,112.15,83.15,100.02
3785.0,76.9,105.73,77.07,94.17,98.7,109.68,102.78,111.9,82.53,99.67
3786.0,77.25,105.03,77.03,93.8,98.13,109.2,102.45,111.83,81.88,99.68
3787.0,77.63,104.28,77.03,93.47,97.53,108.68,102.12,111.75,81.23,99.52
3788.0,78.08,103.5,77.02,93.13,97.03,108.2,101.88,111.67,80.53,99.45
3789.0,78.62,102.7,76.97,92.77,96.47,107.72,101.68,111.6,79.8,99.37
3790.0,79.17,101.83,76.93,92.33,95.85,107.23,101.45,111.57,79.07,99.27
3791.0,79.7,100.92,76.9,91.9,95.28,106.73,101.28,111.55,78.28,99.12
3792.0,80.23,99.85,76.83,91.4,94.72,106.18,101.13,111.52,77.5,98.95
3793.0,80.73,98.67,76.72,90.88,93.88,105.63,100.97,111.62,76.75,98.8
3794.0,81.08,97.63,76.73,90.32,92.95,105.03,100.8,111.62,75.98,98.67
3795.0,81.53,96.82,76.72,89.77,92.07,104.37,100.6,111.45,75.32,98.52
3796.0,81.72,96.03,76.75,89.38,91.33,103.72,100.4,111.25,74.65,98.35
3797.0,81.98,95.18,76.77,88.98,90.58,103.05,100.17,111.07,73.97,98.18
3798.0,82.25,94.28,76.8,88.73,90.07,102.38,99.9,110.83,73.27,97.08
3799.0,82.52,93.63,76.7,88.5,89.73,101.73,99.55,110.57,72.52,96.0
3800.0,82.77,93.17,76.55,88.22,89.4,100.98,99.2,110.38,71.75,94.9
3801.0,83.33,92.72,76.38,87.92,89.05,100.27,98.82,110.2,70.9,93.8
3802.0,83.92,92.17,76.22,87.6,88.72,99.6,98.37,110.07,70.07,92.75
3803.0,84.43,91.45,75.98,87.27,88.45,98.95,97.87,109.9,69.23,91.65
3804.0,84.93,90.98,75.73,86.92,88.18,98.52,97.32,109.6,68.35,90.52
3805.0,85.4,90.65,75.48,86.52,87.93,98.08,96.78,109.32,67.48,89.2
3806.0,85.85,90.33,75.22,86.1,87.7,97.93,96.27,109.05,66.77,88.52
3807.0,86.17,90.15,74.98,85.7,87.52,97.77,95.77,108.83,66.25,88.05
3808.0,86.33,89.78,74.77,85.3,87.35,97.57,95.27,108.65,65.7,87.57
3809.0,86.4,89.43,74.52,84.87,87.15,97.37,94.77,108.55,65.1,87.13
3810.0,86.4,89.05,74.4,84.38,86.98,97.22,94.67,108.42,64.5,86.72
3811.0,86.37,88.7,74.42,83.92,86.83,97.1,94.42,108.22,63.9,86.22
3812.0,86.12,88.27,74.47,83.48,86.7,97.0,94.5,108.08,63.45,85.7
3813.0,85.83,87.83,74.53,83.07,86.6,96.85,94.43,107.97,62.97,85.22
3814.0,85.58,87.42,74.73,82.65,86.55,96.53,94.2,107.85,62.43,84.73
3815.0,85.38,87.05,74.92,82.23,86.5,96.13,93.88,107.65,61.92,84.27
3816.0,85.2,86.65,75.12,81.78,86.45,95.72,94.22,107.7,61.45,83.75
3817.0,84.95,86.52,75.35,81.47,86.45,95.33,94.58,107.7,61.0,83.38
3818.0,84.72,86.47,75.63,81.2,86.47,94.73,94.92,107.68,61.02,83.02
3819.0,84.47,86.42,75.9,80.98,86.48,94.18,95.25,107.62,60.97,82.73
3820.0,84.4,86.48,76.2,80.8,86.43,93.67,95.67,107.55,60.97,82.47
3821.0,84.28,86.53,76.48,80.6,86.27,93.13,96.15,107.67,61.0,82.33
3822.0,84.13,86.57,76.77,80.52,86.08,93.05,96.65,107.58,61.02,82.3
3823.0,83.95,86.62,77.07,80.43,85.93,93.12,97.13,107.55,61.15,82.3
3824.0,83.72,86.67,77.3,80.43,85.68,93.13,97.67,107.55,61.23,82.25
3825.0,83.48,86.72,77.62,80.47,85.35,93.15,98.18,107.53,61.38,82.13
3826.0,83.27,86.8,77.98,80.45,85.02,93.2,98.72,107.52,61.62,82.0
3827.0,83.02,86.95,78.33,80.43,84.67,93.28,99.27,107.52,61.82,81.72
3828.0,82.78,87.1,78.67,80.63,84.32,93.37,99.77,107.58,62.02,81.38
3829.0,82.53,87.25,79.05,80.82,84.02,93.43,100.3,107.62,62.22,80.98
3830.0,82.32,87.38,79.48,81.02,83.7,93.42,100.85,107.62,62.4,80.58
