S1_time,S1_IBI,S2_time,S2_IBI,S3_time,S3_IBI,S4_time,S4_IBI,S5_time,S5_IBI,S6_time,S6_IBI,S7_time,S7_IBI,S8_time,S8_IBI,S9_time,S9_IBI,S10_time,S10_IBI
4058.076381,0.484397,2854.458786,0.562526,6956.818445,0.625029,7503.921613,0.796911,1798.769838,0.500023,3470.252599,0.796911,,,,,5156.111019,0.750034,3228.788421,0.687531
4058.513901,0.43752,2855.005686,0.5469,6957.521602,0.703157,7504.874781,0.953169,1806.692076,0.625029,3471.080762,0.828163,,,,,5159.376793,0.703157,3238.023219,0.703157
4059.076427,0.562526,2855.521334,0.515649,7014.227323,0.593777,7505.640441,0.76566,1807.33273,0.640654,3472.002679,0.921917,,,,,5182.549729,0.687531,3238.632622,0.609403
4059.592075,0.515649,2862.084135,0.640654,7014.852351,0.625029,7506.452979,0.812537,1807.942133,0.609403,3472.877719,0.87504,,,,,5183.252886,0.703157,3239.195148,0.562526
4060.138975,0.5469,2868.459426,0.453146,7015.524257,0.671906,7507.453024,1.000046,1808.520284,0.578151,3473.596502,0.718783,,,,,5222.707817,0.781286,3239.867054,0.671906
4060.607747,0.468771,2944.634788,0.515649,7016.055531,0.531274,7508.34369,0.890666,1809.098436,0.578151,3474.299659,0.703157,,,,,5223.442226,0.734409,3240.523334,0.65628
4061.10777,0.500023,3021.57581,0.593777,7016.68056,0.625029,7509.171853,0.828163,1809.660962,0.562526,3474.971565,0.671906,,,,,5224.145383,0.703157,3241.132736,0.609403
4061.623418,0.515649,3064.702784,0.734409,7017.368091,0.687531,7510.046893,0.87504,1810.223487,0.562526,3475.690348,0.718783,,,,,5224.879791,0.734409,3241.804642,0.671906
4106.54735,0.531274,3152.441175,1.140677,7017.946243,0.578151,7510.843805,0.796911,1810.770387,0.5469,3476.471634,0.781286,,,,,5248.287113,0.609403,3253.711437,0.718783
4107.109875,0.562526,3158.128936,0.812537,7018.633774,0.687531,7511.765722,0.921917,1811.286036,0.515649,3477.190417,0.718783,,,,,5248.912142,0.625029,3254.398969,0.687531
4134.111111,0.500023,3195.318138,0.500023,7019.227551,0.593777,7512.640762,0.87504,1811.832936,0.5469,3477.9092,0.718783,,,,,5290.320287,0.5469,3255.102126,0.703157
4134.611134,0.500023,3207.334313,0.65628,7019.977586,0.750034,7513.578305,0.937543,1812.36421,0.531274,3478.78424,0.87504,,,,,5290.992193,0.671906,3255.805283,0.703157
4135.158034,0.5469,3207.865587,0.531274,7097.715519,0.609403,7514.422093,0.843789,1812.942362,0.578151,3488.065915,0.687531,,,,,5291.664099,0.671906,3256.492815,0.687531
4135.673683,0.515649,3305.463805,0.484397,7310.147119,0.65628,7515.265882,0.843789,1813.504888,0.562526,3488.815949,0.750034,,,,,5565.582887,0.640654,3257.16472,0.671906
4136.204957,0.531274,3309.93276,0.500023,7310.83465,0.687531,7516.062793,0.796911,1817.098802,0.640654,3503.754133,0.625029,,,,,5566.223541,0.640654,3257.836626,0.671906
4136.736232,0.531274,3310.417157,0.484397,7311.459679,0.625029,7516.922208,0.859414,1817.661328,0.562526,3504.535419,0.781286,,,,,5567.051704,0.828163,3258.492906,0.65628
4137.298757,0.562526,3310.932805,0.515649,7312.25659,0.796911,7542.892147,1.000046,1818.255105,0.593777,3505.426084,0.890666,,,,,5567.72361,0.671906,3259.180438,0.687531
4137.814406,0.515649,3338.355936,0.65628,7312.897245,0.640654,7553.877024,0.890666,1818.770754,0.515649,3506.160493,0.734409,,,,,5568.442393,0.718783,3259.914846,0.734409
4138.361306,0.5469,3338.980964,0.625029,7313.506648,0.609403,7555.002076,1.125051,1819.380157,0.609403,3506.910527,0.750034,,,,,5665.368705,0.703157,3260.649255,0.734409
4138.876955,0.515649,3339.699747,0.718783,7314.241056,0.734409,7621.927014,0.98442,1819.880179,0.500023,3507.723064,0.812537,,,,,5687.104074,0.76566,3261.399289,0.750034
4139.408229,0.531274,3340.246647,0.5469,7358.430579,0.671906,7721.384692,1.0938,1820.520834,0.640654,3508.566853,0.843789,,,,,5687.791606,0.687531,3268.899632,0.750034
4153.987021,0.515649,3340.777921,0.531274,7359.071233,0.640654,7738.119833,0.609403,1821.052108,0.531274,3509.441893,0.87504,,,,,5688.463512,0.671906,3269.665293,0.76566
4154.487044,0.500023,3344.887485,0.562526,7359.758765,0.687531,7758.6989,0.843789,1821.645885,0.593777,3510.160676,0.718783,,,,,5689.08854,0.625029,3270.384075,0.718783
4155.143324,0.65628,3345.55939,0.671906,7360.383793,0.625029,7759.714571,1.015671,1822.192785,0.5469,3510.879459,0.718783,,,,,5689.8542,0.76566,3271.196613,0.812537
4168.800199,0.562526,3346.153167,0.593777,7361.024448,0.640654,7765.605466,0.65628,1822.802188,0.609403,3511.56699,0.687531,,,,,5690.447978,0.593777,3271.946647,0.750034
4169.300222,0.500023,3346.746945,0.593777,7361.696353,0.671906,7766.214869,0.609403,1823.349088,0.5469,3512.301399,0.734409,,,,,5691.041755,0.593777,3272.681056,0.734409
4242.116055,0.421894,3347.387599,0.640654,7362.368259,0.671906,7767.089909,0.87504,1826.864874,0.531274,3524.286323,0.562526,,,,,5691.729286,0.687531,3273.415464,0.734409
4250.944584,0.562526,3347.950125,0.562526,7363.008914,0.640654,7780.903041,1.015671,1827.411774,0.5469,3524.911351,0.625029,,,,,5692.432443,0.703157,3274.165498,0.750034
4251.460233,0.515649,3348.497025,0.5469,7363.680819,0.671906,7781.63745,0.734409,1831.818226,0.531274,3525.505128,0.593777,,,,,5693.213729,0.781286,3274.884281,0.718783
4259.585605,0.500023,3349.075176,0.578151,7373.103126,0.703157,7782.543741,0.906291,1832.380752,0.562526,3526.130157,0.625029,,,,,5702.18289,0.76566,3304.385632,0.687531
4260.054376,0.468771,3349.762708,0.687531,7373.790657,0.687531,7783.325027,0.781286,1832.943277,0.562526,3526.786437,0.65628,,,,,5702.94855,0.76566,3305.073163,0.687531
4260.570025,0.515649,3350.262731,0.500023,7388.994478,0.671906,7784.37195,1.046923,1833.599557,0.65628,3527.364588,0.578151,,,,,5703.761087,0.812537,3305.729443,0.65628
4261.070048,0.500023,3350.825256,0.562526,7389.650758,0.65628,7785.24699,0.87504,1834.130832,0.531274,3528.05212,0.687531,,,,,5704.464244,0.703157,3306.401349,0.671906
4261.616948,0.5469,3351.387782,0.562526,7413.4956,0.562526,7786.184533,0.937543,1834.740235,0.609403,3532.505449,0.562526,,,,,5705.198653,0.734409,3307.026378,0.625029
4262.148222,0.531274,3351.981559,0.593777,7414.058125,0.562526,7786.99707,0.812537,1835.365263,0.625029,3533.161729,0.65628,,,,,5706.026816,0.828163,3307.667032,0.640654
4358.011985,0.531274,3352.606588,0.625029,7414.683154,0.625029,7787.87211,0.87504,1835.943415,0.578151,3533.771132,0.609403,,,,,5732.684286,0.734409,3308.292061,0.625029
4358.54326,0.531274,3353.153488,0.5469,7415.261305,0.578151,7788.669022,0.796911,1836.552818,0.609403,3534.39616,0.625029,,,,,5733.340566,0.65628,3308.901464,0.609403
4395.404322,0.578151,3353.887897,0.734409,7415.823831,0.562526,7797.481925,0.859414,1837.115343,0.562526,3535.083692,0.687531,,,,,5761.638736,0.640654,3348.903295,0.812537
4395.935596,0.531274,3354.419171,0.531274,7416.495737,0.671906,7802.779043,0.890666,1837.755998,0.640654,3535.693095,0.609403,,,,,5762.326268,0.687531,3349.46582,0.562526
4396.482497,0.5469,3354.966071,0.5469,7417.10514,0.609403,7803.747837,0.968794,1840.443621,0.5469,3536.427503,0.734409,,,,,5763.029425,0.703157,3350.1221,0.65628
4397.013771,0.531274,3355.575474,0.609403,7417.76142,0.65628,7804.622877,0.87504,1840.943644,0.500023,3537.083783,0.65628,,,,,5792.62453,0.703157,3350.809632,0.687531
4397.513794,0.500023,3356.106748,0.531274,7418.433326,0.671906,7805.591671,0.968794,1841.459292,0.515649,3537.755689,0.671906,,,,,5793.312061,0.687531,3351.512789,0.703157
4398.076319,0.562526,3356.653648,0.5469,7419.152108,0.718783,7806.388583,0.796911,1841.974941,0.515649,3538.427595,0.671906,,,,,5793.93709,0.625029,3352.231572,0.718783
4398.591968,0.515649,3357.325554,0.671906,7428.324403,0.734409,7807.294874,0.906291,1842.506215,0.531274,3539.099501,0.671906,,,,,5794.530867,0.593777,3352.981606,0.750034
4399.123242,0.531274,3370.716792,0.531274,7428.965058,0.640654,7808.310546,1.015671,1843.068741,0.562526,3539.880786,0.781286,,,,,5795.171521,0.640654,3353.684763,0.703157
4399.60764,0.484397,3371.34182,0.625029,7429.636963,0.671906,7809.123083,0.812537,1846.475147,0.578151,3540.599569,0.718783,,,,,5816.016226,0.671906,3354.356669,0.671906
4421.124249,0.578151,3371.888721,0.5469,7430.308869,0.671906,7809.982497,0.859414,1847.037673,0.562526,3541.318352,0.718783,,,,,5833.970172,1.109426,3355.075452,0.718783
4421.686775,0.562526,3372.482498,0.593777,7430.949523,0.640654,7810.857538,0.87504,1847.553321,0.515649,3542.037135,0.718783,,,,,5880.191038,0.671906,3355.747358,0.671906
4422.280552,0.593777,3373.076275,0.593777,7431.637055,0.687531,7811.763829,0.906291,1848.100221,0.5469,3542.802795,0.76566,,,,,6001.774729,0.640654,3356.419264,0.671906
4422.811827,0.531274,3373.607549,0.531274,7432.293335,0.65628,7812.685746,0.921917,1848.631495,0.531274,3543.505952,0.703157,,,,,6002.384131,0.609403,3357.138047,0.718783
4423.358727,0.5469,3374.107572,0.500023,7432.949615,0.65628,7816.170281,0.87504,1849.147144,0.515649,3544.240361,0.734409,,,,,6003.071663,0.687531,3357.809952,0.671906
4423.921252,0.562526,3374.685724,0.578151,7433.621521,0.671906,7816.951566,0.781286,1849.740921,0.593777,3544.912267,0.671906,,,,,6016.712912,0.671906,3358.513109,0.703157
4424.421275,0.500023,3375.201372,0.515649,7434.230924,0.609403,7817.951612,1.000046,1850.287821,0.5469,3545.599798,0.687531,,,,,6017.384818,0.671906,3359.231892,0.718783
4425.015053,0.593777,3375.779524,0.578151,7434.824701,0.593777,7818.826652,0.87504,1850.944101,0.65628,3546.334207,0.734409,,,,,6018.025472,0.640654,3360.04443,0.812537
4425.49945,0.484397,3376.373301,0.593777,7435.512232,0.687531,7819.748569,0.921917,1851.553504,0.609403,3547.099867,0.76566,,,,,6022.541304,0.781286,3360.731961,0.687531
4425.999473,0.500023,3376.935827,0.562526,7436.184138,0.671906,7820.826744,1.078174,1890.539664,0.65628,3547.771773,0.671906,,,,,6106.21701,0.671906,3361.435118,0.703157
4426.499496,0.500023,3377.467101,0.531274,7447.278396,0.671906,7825.092564,0.921917,1893.492924,0.609403,3548.428053,0.65628,,,,,6106.935792,0.718783,3362.138275,0.703157
4427.046396,0.5469,3378.092129,0.625029,7447.91905,0.640654,7832.780416,0.937543,1894.05545,0.562526,3549.068707,0.640654,,,,,6162.297702,0.734409,3362.841433,0.703157
4427.530793,0.484397,3382.514207,0.593777,7448.544079,0.625029,7833.702333,0.921917,1894.617975,0.562526,3549.67811,0.609403,,,,,6163.110239,0.812537,3363.54459,0.703157
4428.030816,0.500023,3383.029855,0.515649,7449.215985,0.671906,7834.639876,0.937543,1895.164876,0.5469,3550.318764,0.640654,,,,,6163.750893,0.640654,3364.247747,0.703157
4428.468336,0.43752,3383.56113,0.531274,7449.903516,0.687531,7835.514916,0.87504,1895.69615,0.531274,3551.021921,0.703157,,,,,6164.438425,0.687531,3364.935278,0.687531
4453.3601,0.531274,3384.10803,0.5469,7450.591048,0.687531,7836.483711,0.968794,1896.211798,0.515649,3551.771956,0.750034,,,,,6165.079079,0.640654,3365.544681,0.609403
4453.891374,0.531274,3384.686181,0.578151,7451.262953,0.671906,13092.302418,0.578151,1896.774324,0.562526,3557.33471,0.703157,,,,,6165.735359,0.65628,3366.27909,0.734409
4454.422649,0.531274,3385.20183,0.515649,7451.96611,0.703157,13092.927446,0.625029,1897.321224,0.5469,3558.115996,0.781286,,,,,6166.454142,0.718783,3366.93537,0.65628
4454.953923,0.531274,3385.764356,0.562526,7452.638016,0.671906,13093.67748,0.750034,1900.649502,0.562526,3562.975594,0.734409,,,,,6167.18855,0.734409,3367.654153,0.718783
4455.500823,0.5469,3386.358133,0.593777,7453.263045,0.625029,13117.366065,0.375017,1901.196402,0.5469,3563.725628,0.750034,,,,,6167.954211,0.76566,3368.294807,0.640654
4456.063349,0.562526,3386.873781,0.515649,7453.950576,0.687531,13117.725456,0.359391,1901.727676,0.531274,3564.444411,0.718783,,,,,6168.751122,0.796911,3368.951087,0.65628
4456.610249,0.5469,3387.373804,0.500023,7454.559979,0.609403,13125.507062,0.359391,1902.321453,0.593777,3565.194445,0.750034,,,,,6228.269471,0.734409,3369.607367,0.65628
4457.07902,0.468771,3387.920704,0.5469,7455.247511,0.687531,13127.882171,0.390643,1902.883979,0.562526,3565.897602,0.703157,,,,,6228.878874,0.609403,3370.294899,0.687531
4457.672797,0.593777,3388.530107,0.609403,7455.888165,0.640654,13128.257188,0.375017,1903.46213,0.578151,3571.132217,0.812537,,,,,6229.519528,0.640654,3370.966805,0.671906
4458.219697,0.5469,3397.483642,0.515649,7456.606948,0.718783,13128.61658,0.359391,1904.00903,0.5469,3571.897877,0.76566,,,,,6230.128931,0.609403,3371.63871,0.671906
4458.782223,0.562526,3398.077419,0.593777,7457.294479,0.687531,13131.46046,0.500023,1904.55593,0.5469,3572.679163,0.781286,,,,,6230.785211,0.65628,3372.326242,0.687531
4459.438503,0.65628,3398.639945,0.562526,7457.982011,0.687531,13131.991734,0.531274,1905.087205,0.531274,3573.429197,0.750034,,,,,6231.457117,0.671906,3372.982522,0.65628
4462.860535,0.484397,3399.218096,0.578151,7464.529186,0.609403,13146.898667,0.531274,1905.602853,0.515649,3574.101103,0.671906,,,,,6232.097771,0.640654,3373.638802,0.65628
4466.720087,0.609403,3399.827499,0.609403,7465.216717,0.687531,13147.601824,0.703157,1906.118502,0.515649,3575.007394,0.906291,,,,,6318.78924,0.640654,3374.26383,0.625029
4467.282612,0.562526,3400.374399,0.5469,7487.56149,0.578151,13148.133098,0.531274,1906.649776,0.531274,3575.694926,0.687531,,,,,6319.492397,0.703157,3374.841982,0.578151
4467.782635,0.500023,3400.952551,0.578151,7494.108665,0.5469,13148.71125,0.578151,1907.212302,0.562526,3576.429334,0.734409,,,,,6320.179928,0.687531,3379.295311,0.640654
4468.360787,0.578151,3401.530702,0.578151,7522.797478,0.65628,13149.226898,0.515649,1907.852956,0.640654,3577.10124,0.671906,,,,,6362.494365,0.718783,3379.951591,0.65628
4468.86081,0.500023,3402.12448,0.593777,7523.453758,0.65628,13149.820675,0.593777,1912.025022,0.781286,3577.913777,0.812537,,,,,6363.213148,0.718783,3380.623497,0.671906
4469.40771,0.5469,3402.640128,0.515649,7524.078786,0.625029,13151.99265,0.390643,1914.556388,0.515649,3600.69607,0.703157,,,,,6363.916305,0.703157,3381.295402,0.671906
4469.892107,0.484397,3403.249531,0.609403,7524.781944,0.703157,13154.680273,0.390643,1915.087662,0.531274,3601.46173,0.76566,,,,,6364.619462,0.703157,3381.998559,0.703157
4470.407755,0.515649,3403.780805,0.531274,7530.688464,0.609403,13168.868422,0.375017,1915.618937,0.531274,3602.133636,0.671906,,,,,6365.353871,0.734409,3382.670465,0.671906
4470.923404,0.515649,3404.327705,0.5469,7539.688876,0.609403,13169.212188,0.343766,1916.165837,0.5469,3608.649559,0.687531,,,,,6366.072654,0.718783,3383.373622,0.703157
4471.407801,0.484397,3404.85898,0.531274,7540.360782,0.671906,13171.446665,0.375017,1916.77524,0.609403,3609.337091,0.687531,,,,,6385.448541,0.750034,3384.061154,0.687531
4471.892198,0.484397,3405.546511,0.687531,7540.892056,0.531274,13173.18112,0.406269,1920.8223,0.671906,3610.102751,0.76566,,,,,6386.261078,0.812537,3384.748685,0.687531
4472.36097,0.468771,3408.202883,0.578151,7541.579587,0.687531,13173.556137,0.375017,1921.384826,0.562526,3610.790282,0.687531,,,,,6391.120676,0.578151,3385.514345,0.76566
4472.892244,0.531274,3408.765409,0.562526,7542.157739,0.578151,13173.915528,0.359391,1929.619578,0.531274,3611.477814,0.687531,,,,,6391.776956,0.65628,3386.26438,0.750034
4473.376641,0.484397,3409.312309,0.5469,7542.923399,0.76566,13174.290545,0.375017,1930.150852,0.531274,3612.259099,0.781286,,,,,6392.386358,0.609403,3386.92066,0.65628
4473.89229,0.515649,3409.812331,0.500023,7543.532802,0.609403,13174.634311,0.343766,1930.682126,0.531274,3612.977882,0.718783,,,,,6400.40235,0.640654,3387.655068,0.734409
4474.486067,0.593777,3410.452986,0.640654,7544.142205,0.609403,13187.588029,0.390643,1931.244652,0.562526,3613.743542,0.76566,,,,,6401.121133,0.718783,3388.3426,0.687531
4475.064219,0.578151,3411.015512,0.562526,7547.314225,0.593777,13187.916169,0.32814,1931.775926,0.531274,3614.618582,0.87504,,,,,6425.684758,0.687531,3389.045757,0.703157
4477.673713,0.531274,3411.64054,0.625029,7547.954879,0.640654,,,1932.322826,0.5469,3621.603277,0.734409,,,,,6444.232482,0.65628,3389.748914,0.703157
4482.158293,0.500023,3412.171814,0.531274,7548.579908,0.625029,,,1932.854101,0.531274,3622.32206,0.718783,,,,,6444.935639,0.703157,3390.452071,0.703157
4482.798948,0.640654,3417.125166,0.500023,7549.329942,0.750034,,,1933.385375,0.531274,3623.228352,0.906291,,,,,6445.638796,0.703157,3391.170854,0.718783
4502.29984,0.531274,3417.65644,0.531274,7549.954971,0.625029,,,1933.885398,0.500023,3624.134643,0.906291,,,,,6446.357579,0.718783,3391.936514,0.76566
4502.799863,0.500023,3418.297095,0.640654,7550.611251,0.65628,,,1934.401047,0.515649,3624.853426,0.718783,,,,,6447.076362,0.718783,3392.60842,0.671906
4503.268635,0.468771,3418.875246,0.578151,7713.33745,0.65628,,,1934.901069,0.500023,3632.822541,0.718783,,,,,6447.748268,0.671906,3397.077375,0.718783
4530.113613,0.515649,3590.039331,0.671906,7767.605559,0.625029,,,1935.432344,0.531274,3633.619452,0.796911,,,,,6448.451425,0.703157,3397.764906,0.687531
4530.660513,0.5469,3590.586231,0.5469,7768.199336,0.593777,,,1935.979244,0.5469,3634.322609,0.703157,,,,,6449.092079,0.640654,3398.436812,0.671906
4531.191787,0.531274,3591.148757,0.562526,7768.83999,0.640654,,,1939.995053,0.703157,3635.213275,0.890666,,,,,6449.763985,0.671906,3399.093092,0.65628
4531.69181,0.500023,3591.742534,0.593777,7769.527522,0.687531,,,1940.666958,0.671906,3640.55727,0.65628,,,,,6450.435891,0.671906,3399.796249,0.703157
4532.191833,0.500023,3592.320686,0.578151,7958.911191,0.640654,,,1945.07341,0.625029,3641.338556,0.781286,,,,,6451.201551,0.76566,3400.561909,0.76566
4532.754359,0.562526,3592.945714,0.625029,7961.94258,0.578151,,,1945.667187,0.593777,3642.104216,0.76566,,,,,6470.858701,0.593777,3401.296318,0.734409
4542.16104,0.515649,3593.601994,0.65628,7962.536357,0.593777,,,1946.260964,0.593777,3666.167817,0.859414,,,,,6471.483729,0.625029,3402.015101,0.718783
4542.723565,0.562526,3596.35212,0.578151,7963.114508,0.578151,,,1946.885993,0.625029,3666.870974,0.703157,,,,,6472.171261,0.687531,3412.499956,0.750034
4543.223588,0.500023,3596.961523,0.609403,7963.833291,0.718783,,,1947.557899,0.671906,3667.621009,0.750034,,,,,6472.858792,0.687531,3413.328119,0.828163
4543.739237,0.515649,3597.586552,0.625029,7982.115378,0.640654,,,1948.214179,0.65628,3668.41792,0.796911,,,,,6473.530698,0.671906,3414.12503,0.796911
4544.223634,0.484397,3598.164703,0.578151,7982.756032,0.640654,,,1948.932962,0.718783,3669.027323,0.609403,,,,,6474.265106,0.734409,3434.594717,0.609403
4544.770534,0.5469,3598.695977,0.531274,7983.427938,0.671906,,,1949.589242,0.65628,3669.824234,0.796911,,,,,6487.515713,0.734409,3435.219746,0.625029
4545.286183,0.515649,3599.274129,0.578151,7984.131095,0.703157,,,1950.151767,0.562526,3670.574269,0.750034,,,,,6488.093864,0.578151,3435.938529,0.718783
4545.817457,0.531274,3611.19655,0.609403,7984.912381,0.781286,,,1950.792422,0.640654,3680.887241,0.593777,,,,,6493.937882,0.687531,3446.095243,0.640654
4546.364357,0.5469,3611.821578,0.625029,7988.27191,0.703157,,,1951.339322,0.5469,3681.574772,0.687531,,,,,6494.625413,0.687531,3446.798401,0.703157
4546.895631,0.531274,3612.446607,0.625029,7988.975067,0.703157,,,1951.917473,0.578151,3682.199801,0.625029,,,,,6495.312945,0.687531,3447.470306,0.671906
4636.790371,0.531274,3629.666145,1.078174,7989.615721,0.640654,,,1952.495625,0.578151,3682.840455,0.640654,,,,,6496.109856,0.796911,3458.861453,0.65628
4637.384148,0.593777,3637.447752,0.578151,7990.272002,0.65628,,,1953.026899,0.531274,3683.48111,0.640654,,,,,6496.734885,0.625029,3459.611487,0.750034
4637.899797,0.515649,3638.025903,0.578151,7990.912656,0.640654,,,1956.652065,0.625029,3684.13739,0.65628,,,,,6516.470163,0.812537,3460.345896,0.734409
4638.368568,0.468771,3638.635306,0.609403,7991.66269,0.750034,,,1957.261468,0.609403,3684.824921,0.687531,,,,,6534.705373,0.687531,3461.064679,0.718783
4638.899843,0.531274,3639.244709,0.609403,7992.334596,0.671906,,,1957.839619,0.578151,3685.356195,0.531274,,,,,6535.424156,0.718783,3461.814713,0.750034
4639.431117,0.531274,3639.869737,0.625029,7992.990876,0.65628,,,1958.433397,0.593777,3686.012475,0.65628,,,,,6650.788812,0.859414,3462.486619,0.671906
4653.619266,0.593777,3640.447889,0.578151,7993.694033,0.703157,,,1959.027174,0.593777,3703.575779,0.796911,,,,,6689.665591,0.781286,3463.17415,0.687531
4654.119289,0.500023,3641.057292,0.609403,7994.303436,0.609403,,,1959.620951,0.593777,3704.325814,0.750034,,,,,6690.478129,0.812537,3463.908559,0.734409
4657.713204,0.515649,3641.619817,0.562526,7995.006593,0.703157,,,1960.214728,0.593777,3705.013345,0.687531,,,,,6691.259414,0.781286,3464.580465,0.671906
4658.150724,0.43752,3642.182343,0.562526,7995.741002,0.734409,,,1960.808505,0.593777,3705.700877,0.687531,,,,,6691.993823,0.734409,3465.314873,0.734409
4665.82295,0.453146,3642.729243,0.5469,7996.397282,0.65628,,,1961.386657,0.578151,3706.435285,0.734409,,,,,6734.0895,0.703157,3466.01803,0.703157
4666.322973,0.500023,3643.32302,0.593777,7997.084813,0.687531,,,1961.949183,0.562526,3707.279074,0.843789,,,,,6734.808283,0.718783,3466.705562,0.687531
4666.854247,0.531274,3673.324394,0.609403,7997.787971,0.703157,,,1962.527334,0.578151,3708.216617,0.937543,,,,,6735.495814,0.687531,3467.393093,0.687531
4667.323019,0.468771,3680.418468,0.718783,7998.444251,0.65628,,,1963.105485,0.578151,3708.997903,0.781286,,,,,6736.214597,0.718783,3468.033748,0.640654
4667.854293,0.531274,3702.778867,0.593777,7999.131782,0.687531,,,1963.699263,0.593777,3709.763563,0.76566,,,,,6738.730337,0.578151,3468.721279,0.687531
4668.416819,0.562526,3703.38827,0.609403,7999.756811,0.625029,,,1964.339917,0.640654,3710.68548,0.921917,,,,,6739.355366,0.625029,3469.424436,0.703157
4668.901216,0.484397,3704.013298,0.625029,8000.428716,0.671906,,,1964.964946,0.625029,3714.4044,0.703157,,,,,6739.980395,0.625029,3470.033839,0.609403
4677.479733,0.562526,3704.607075,0.593777,8001.069371,0.640654,,,1965.543097,0.578151,3715.216937,0.812537,,,,,6740.683552,0.703157,3470.783874,0.750034
4677.995382,0.515649,3705.200853,0.593777,8001.725651,0.65628,,,1966.1525,0.609403,3785.063884,0.937543,,,,,6741.433586,0.750034,3471.518282,0.734409
4678.526656,0.531274,3705.779004,0.578151,8002.381931,0.65628,,,1966.777529,0.625029,3785.938924,0.87504,,,,,6742.105492,0.671906,3472.283942,0.76566
4679.089182,0.562526,3706.372781,0.593777,8003.085088,0.703157,,,1967.371306,0.593777,3788.954687,0.640654,,,,,6759.996936,0.750034,3473.049602,0.76566
4679.636082,0.5469,3722.014122,0.515649,8003.772619,0.687531,,,1967.980709,0.609403,3789.657845,0.703157,,,,,6760.700093,0.703157,3479.346766,0.65628
4680.229859,0.593777,3748.030938,0.671906,8004.413274,0.640654,,,1968.543234,0.562526,3790.392253,0.734409,,,,,6761.418876,0.718783,3480.049923,0.703157
4680.761134,0.531274,3748.671592,0.640654,8005.100805,0.687531,,,2000.466571,0.468771,3791.282919,0.890666,,,,,6768.091056,0.750034,3480.659326,0.609403
4681.292408,0.531274,3749.437253,0.76566,8005.788337,0.687531,,,2000.997845,0.531274,3792.173585,0.890666,,,,,6768.825465,0.734409,3481.393734,0.734409
4681.839308,0.5469,3824.675072,0.562526,8489.841744,0.76566,,,2001.466616,0.468771,3793.236133,1.062549,,,,,6769.653628,0.828163,3482.034389,0.640654
4682.386208,0.5469,3825.40948,0.734409,8490.451147,0.609403,,,2001.966639,0.500023,3794.079922,0.843789,,,,,6798.108055,0.734409,3482.628166,0.593777
4682.917482,0.531274,3826.097012,0.687531,8776.089222,0.671906,,,2002.482288,0.515649,3830.034693,0.921917,,,,,6798.826838,0.718783,3483.237569,0.609403
4683.433131,0.515649,3851.645056,0.593777,8776.589245,0.500023,,,2003.044814,0.562526,3830.972236,0.937543,,,,,6799.529995,0.703157,3483.831346,0.593777
4683.964405,0.531274,3883.912158,0.593777,8777.058016,0.468771,,,2003.622965,0.578151,3834.331764,0.734409,,,,,6804.54585,0.750034,3484.440749,0.609403
4684.480054,0.515649,3909.757091,0.750034,8973.442006,0.562526,,,2004.247994,0.625029,3839.285116,0.921917,,,,,6805.358387,0.812537,3485.12828,0.687531
4685.026954,0.5469,3944.118039,0.625029,8973.926403,0.484397,,,2004.888648,0.640654,3840.160156,0.87504,,,,,6806.108422,0.750034,3485.768934,0.640654
4685.573854,0.5469,3944.743068,0.625029,8974.379549,0.453146,,,2005.498051,0.609403,3841.019571,0.859414,,,,,6806.858456,0.750034,3486.409589,0.640654
4686.105128,0.531274,3945.35247,0.609403,9098.057085,0.921917,,,2027.983455,0.593777,3841.722728,0.703157,,,,,6807.545987,0.687531,3489.972252,0.687531
4709.590578,0.500023,4013.886858,0.734409,9101.807256,0.87504,,,2028.561607,0.578151,3842.457136,0.734409,,,,,6820.780968,0.687531,3515.989068,0.625029
4710.090601,0.500023,4018.121426,0.671906,9102.744799,0.937543,,,2029.124132,0.562526,3843.175919,0.718783,,,,,6832.937775,0.671906,3516.739102,0.750034
4710.60625,0.515649,4059.27956,0.5469,9103.666717,0.921917,,,2029.686658,0.562526,3843.957205,0.781286,,,,,6833.594055,0.65628,3517.426634,0.687531
4711.200027,0.593777,4059.842086,0.562526,9104.651137,0.98442,,,2030.26481,0.578151,3844.832245,0.87504,,,,,6834.328463,0.734409,3518.114165,0.687531
4711.762553,0.562526,4060.404612,0.562526,,,,,2030.827335,0.562526,3845.691659,0.859414,,,,,6835.047246,0.718783,3518.801697,0.687531
4712.35633,0.593777,4060.982763,0.578151,,,,,2031.405487,0.578151,3846.426068,0.734409,,,,,6835.828532,0.781286,3519.489228,0.687531
4712.825101,0.468771,4061.545289,0.562526,,,,,2032.108644,0.703157,3847.301108,0.87504,,,,,6867.439354,0.703157,3520.208011,0.718783
4713.372001,0.5469,4062.154692,0.609403,,,,,2032.639918,0.531274,3848.2074,0.906291,,,,,6868.126885,0.687531,3536.380626,0.687531
4713.918901,0.5469,4062.764095,0.609403,,,,,2033.21807,0.578151,3849.08244,0.87504,,,,,6868.845668,0.718783,3537.099409,0.718783
4714.43455,0.515649,4063.404749,0.640654,,,,,2033.780596,0.562526,3849.926228,0.843789,,,,,7105.137735,0.781286,3537.911946,0.812537
4714.965824,0.531274,4063.998526,0.593777,,,,,2034.389998,0.609403,3850.645011,0.718783,,,,,7105.934646,0.796911,3538.536975,0.625029
